Id,Price
6698,205290.85215192617
1611,300318.90568290337
174,202580.74867773158
5160,207889.4774740385
3295,315847.9915214706
4559,381171.2766005322
8254,172544.6549067667
10228,103730.07874292029
13924,134505.4286631034
15341,241321.31836016904
4353,188234.2743165412
4334,72778.50439685638
1872,156932.17531486452
7823,182118.78942787845
310,156536.90404440596
3704,258171.06131219133
11615,246084.54121521424
6605,198170.0199354779
3381,183541.30636525285
2143,141400.60974481772
3191,230874.01787668443
13980,139697.0148772097
15613,164266.2658322167
10943,259472.58083067037
9654,123914.37658828447
16053,414482.3863376586
14931,222792.14457833394
8299,237317.57792045324
2147,167640.15171086398
11567,414972.87437661213
5905,134312.83941599887
11160,115787.03477299091
8275,145853.99804647465
16398,263961.9835219922
11229,189094.96260994233
10309,159359.6988261007
7340,257053.90986700344
7653,160978.9499066149
272,186903.73412191664
9831,220361.6592709462
5016,130652.60711880182
5968,71689.46106443397
796,210971.99527389035
12123,130166.54845601185
16629,192819.3058330624
2637,166577.61515827253
6194,220683.63471937904
6216,411931.38838606613
14346,161662.20540411538
6428,132288.80846296123
2891,248847.55774169613
84,188558.03171053974
9260,205988.02283749878
15250,132591.73892485967
2348,209843.8095279198
10427,297257.92888965417
13230,270798.02739831776
1691,200499.49930131662
8803,125095.16653136557
5464,213013.58575942324
10559,108448.41741247167
16787,302589.36017015704
4278,155892.68013961852
6183,172320.51858902271
12775,154600.2672605374
10104,169150.10340791594
13663,167622.7643065979
9404,250340.78917743408
14724,231274.4995590428
10040,182396.64090628587
4646,188730.47423585926
4754,158936.2590684183
3310,222827.18480443413
2003,189798.49016225873
7312,249364.07709502906
10921,244205.41596068692
13419,271300.86078267393
10105,159276.7868582442
2196,400304.39620644075
12659,233508.59231804428
4380,225562.55282433348
10847,137522.6934900768
10805,292109.1193407533
8709,102465.61352976275
8319,187725.9878285513
2215,179318.3326701575
7000,198246.1555498307
7701,111571.17981906209
9678,203779.90741574604
14026,177252.74637442525
7971,169861.368096965
13734,151678.0034344081
16483,188169.034182236
6150,205646.34474171198
2931,251933.20001440542
5418,184810.78181810273
1662,586226.1894585413
2441,222309.35969720897
669,142740.08941892014
7734,183052.13186011507
6010,256316.8645643475
266,137386.62115108338
632,139702.71244670107
16221,107555.56855182427
11832,172230.1130916892
5035,127569.25592880319
37,121058.9989379336
6168,182353.73707970264
11757,176251.13171706026
8086,123305.1654413241
6529,218670.82821560567
15121,179543.65054284182
13904,142916.7296423922
3711,164904.67413558447
16563,125081.61531873673
14494,176240.5898724256
3006,223156.36733664022
15299,128770.24504942395
92,292549.4524380435
8066,166559.18583363236
16071,210557.79868056055
10662,131085.95873005147
3883,206049.92322751493
5511,129480.00581897299
2821,259062.58144986912
9570,177121.7611394287
4326,270582.57909080025
9251,228031.8162815314
9031,212238.44917945494
12689,137797.91497025723
16380,224855.2373465954
1053,229543.86986490333
4568,166584.54431785943
16140,109279.84443977798
14356,377042.7975723884
8466,181701.98654039728
15652,144372.85368543406
3285,123404.71452692868
3198,166570.45739469407
14088,436124.45151045034
2268,120450.41976151794
15472,200096.61293200628
1203,221958.56400170954
7157,315098.92288461747
6886,189489.72098943958
5083,267115.51140563464
7467,113857.3697377581
14068,190189.30040937275
2080,175781.58739936163
10865,153066.80873755948
13516,182179.58941072188
14150,206601.98238458895
7609,115202.42004834412
2144,258816.18014556964
10357,200217.42547917727
2396,237720.04826364337
1526,361231.0215670243
10890,253171.27509399375
8638,355495.25064099516
6050,247395.73635961622
7639,104517.6926330417
10544,191425.3875665803
9577,256386.3623798397
13195,216364.6452534419
3484,196465.92205169584
16668,363292.29158320924
7171,188713.2079426617
8547,210861.87146191677
12735,187501.93931823576
9093,186950.37686360136
15323,305518.1727700835
14897,132670.94495791369
5135,121724.80179489363
5327,217125.77270486535
13133,255424.63786701462
1676,280738.66736908496
16296,280869.36727279885
1095,152855.6315135437
12528,157104.1675506729
7348,283151.2974023522
11663,162141.16630957465
1803,204582.9796691188
1510,235314.30651638436
16045,180422.45134569675
2900,133656.90108120817
3236,182952.0336049276
1318,214029.31979482336
14948,216526.49642192293
7840,264450.94789020537
15325,183583.9157785593
8700,130928.38432666076
15706,193141.1786942646
14449,158718.52174151954
16117,171375.7518222631
4529,184976.667325684
11199,198872.51528652795
4052,386783.1187328607
821,202956.00503491054
68,278600.2800770813
554,115804.0762070296
452,198223.71381735717
11394,326995.8717967793
11393,173565.51977333793
9535,158508.0319617744
4024,182426.57991944897
10069,210662.44231013078
12007,142704.04167281374
12368,412981.87067765044
1259,342802.1158135535
1124,298229.0087568679
3707,181495.80022623998
8767,164153.22407561739
1919,163853.89760079957
16741,153199.99410409128
6664,285357.93295234
5688,385101.16370828013
7799,140901.8122098842
14843,387697.4664964287
7532,169141.10160504872
8133,153299.06461446034
6264,325880.6703613009
4125,178320.5522925337
2410,169432.15212273432
13607,214982.71430990376
1716,279300.6959119731
1370,143306.52538157106
2273,365243.90875928436
15298,322158.91378149175
4284,282153.277694645
12303,145299.46922175915
7808,131991.834827687
2203,141867.28814228746
7237,128022.82676371813
15864,145390.07317136833
2844,155529.0232301198
5729,170984.56412039205
11812,340393.3047318707
1779,151454.56621721017
6442,137750.45875662754
6160,248252.37124345536
8266,189238.59998281856
9903,158895.92278412386
2867,135357.2965344953
6998,179990.66169135933
13932,169896.33497141767
12587,168992.56910905775
3611,227424.25222580315
2646,291829.6195957382
1890,164373.46351235404
860,259272.0170031646
14187,212744.96597453576
12569,258171.3055911875
1276,95976.26944913795
12025,223582.66392093888
4890,292755.64422779775
14410,270665.8095161591
10352,278499.21493108204
11407,180972.51981654027
10384,165589.41427996792
7622,265146.34287695773
12578,164246.06167786202
15820,184956.44341847865
563,207049.54964316788
15226,174476.33071903867
6396,215806.3984131795
6247,144714.4611223375
3339,154056.36174880684
10975,284705.0665590052
7475,113137.29461332757
11129,238801.1284822061
3051,255417.12268912423
10232,226034.80241962674
14106,189875.2783653308
5502,223697.7722319291
4558,75870.5813832625
4181,142205.30795651022
8426,127951.92530524098
6611,170074.20120442784
14641,136293.4987166008
15539,260117.48711029254
13119,141203.78075463843
11716,189996.26428521532
7316,256721.65641879363
7791,113773.10665368076
13034,315916.63608803786
1068,282809.1699152049
4060,174549.41351919176
10172,204533.45826271552
2591,177983.41537824634
12494,340016.01921730716
7828,322201.32648190844
15284,187405.88544553978
7947,165660.67259864378
16335,225712.03839451793
10234,301249.85214350204
2797,259429.01548101366
5341,239498.6571045587
3059,210973.31298105328
1559,72778.50439685638
15320,274329.3577015447
10284,347364.8224958644
4134,225518.1344725609
4481,212417.15558223368
7222,180551.80137470993
4062,233863.3148807625
2192,230945.72802294674
9637,184393.7849115933
16236,184913.75023057728
4272,163933.16431476423
9406,303607.68300469423
14309,220956.79403211162
1946,273845.0845111401
16235,247344.6269795127
7146,166606.91544158387
16784,214930.69031337678
349,304987.9149475291
6251,170309.42460483304
5128,361845.5718691375
11718,190991.17531609378
16721,89252.71925103547
12517,208811.87052034985
15961,185349.95753835348
9428,152610.4518292425
14541,140147.57949634123
10168,118067.72713199876
11270,163758.91304813855
13210,206729.90959422864
11518,167893.31562230602
12612,172251.21853286528
16352,119400.44853176366
9935,156077.3107992712
15521,357990.0539010218
11482,187314.44555828033
11443,167608.33367667205
9459,239425.60749479212
9218,184984.3001011176
854,137126.2204828453
5619,140634.34343127857
9208,212524.41016746213
4391,151435.99111564033
15207,151795.28605963843
7183,184490.92661600118
16442,216164.4031214134
7936,79885.36119268465
10606,313773.1262408921
4979,151358.5639899953
4854,283338.19076099986
16476,129077.98368685957
10516,174204.71471150784
16261,289384.15020755894
90,309617.2387656132
5433,173170.8692457514
14338,137779.82646428148
13487,226467.86296395972
8211,507457.6600882875
170,176047.06337328404
14051,101366.96957800206
10686,198139.7347564455
7595,321076.9756499535
6777,366152.1447243164
14661,177114.81695200235
13991,350366.9047113671
16795,166749.23081230285
2740,129022.80711359819
7368,320931.7956335526
2413,224015.04155273936
1852,483129.29785543995
15200,343689.04271285806
8467,342380.2525068012
16379,265061.78693079797
3375,185946.5777056319
5945,472303.5630112381
2641,180083.10210402025
2837,270560.05165753455
3498,221945.06744109417
10876,150262.70162661752
1285,215968.7412188696
9285,256170.28362048048
4015,306723.61362192815
2526,181319.71280992666
7814,189183.9785782824
7117,285575.89567181014
12359,120271.97291022661
3303,278724.84336218087
13874,180658.9177053049
5484,185156.65424609478
15067,152302.2743540114
12639,218089.09516052302
3388,210450.78298714806
4256,206870.9859004607
15738,182408.0247238611
14049,165535.99675037398
15780,183659.43785484138
9564,173465.47719655858
11910,200707.76657675553
11315,191591.8613079974
1733,153028.72227295942
3910,383518.350724973
7552,527157.5231425937
254,189670.2455831238
5222,213214.3597401444
8314,231795.3395470812
16743,224030.42551387096
10335,104797.67190373057
8226,259967.43849369496
12254,215919.048802471
13152,181472.41047155412
15020,209697.0707766408
16349,215289.36381269616
11924,178117.2518161133
12543,192218.4729623664
14114,217640.81684644416
12318,248471.8143525703
15383,181393.40284609882
6679,176074.6764493925
635,170742.64604369382
15993,292723.22526772367
11375,175786.39800724725
11216,180834.54791432733
15401,229528.22811089476
11301,148570.99235249698
13804,280206.25457711803
10839,206777.35788993596
1588,332566.18231587746
3596,191392.76713256649
5816,173815.9568219563
8099,141940.12358189106
6551,193731.47482957007
14075,417304.69539117825
13431,193212.71355766882
9481,328505.81322586583
5295,148069.35964240474
15859,357701.2799080165
10634,317823.4419012686
444,217767.7176007274
11686,254161.87549336566
1213,206259.60223492188
13970,152058.77384431232
6849,423997.9986465505
9911,247118.0899490118
5649,154555.97957105064
7184,151319.84785563298
5877,268196.88898731215
1655,387805.3632306501
15301,201520.24624738516
12389,234105.74432163988
5241,286791.9553141586
7048,159285.72836935855
10574,134282.00120808973
8593,164464.72874048434
4752,182845.16113185545
14663,170218.4235240161
10994,213678.71638344895
87,70372.12004073984
5132,126574.60496289957
6372,339003.3936257946
7411,324985.7431165069
3319,250063.5781053862
9355,116881.80176870199
5139,279377.32245708787
56,306120.1188311881
3249,209343.06409950947
5047,86188.51284418072
13238,339775.29293288506
2190,291649.4170506515
15599,180128.29603791138
6542,161850.72938237025
1968,157492.47424839728
5630,165079.49920212378
9157,227050.27128181778
789,197409.23759011558
1413,264524.2641817975
12514,244501.16490344718
13459,141813.65065398294
1345,231486.15693000186
4034,202959.3595732085
15169,150581.00404696833
6770,251749.92474027342
3334,182955.77224316617
12998,166051.70559859753
15870,232789.3186023735
1871,153961.2808645543
5770,189886.81952104004
13196,103870.0629861729
7633,190091.0342569213
10699,211970.3265901392
15470,203937.30401869546
1903,496229.15995770146
13860,241449.6341001562
7649,176170.70672376893
11043,144971.1056732404
2922,221444.3470724749
7538,295049.57043248625
9477,118054.7298448073
117,347959.3529678267
1457,253687.55957654014
7082,169135.0650737345
3053,262723.3850281699
12522,115822.95190304179
5744,332900.57043975114
13566,452824.9232037702
1464,147094.25644730494
3852,126702.98774879416
9557,210986.11435112785
14719,456122.9239323624
13978,130637.26180924085
3286,152663.49759874507
13019,314481.53483484813
1421,141300.19644285727
13502,179640.67837893515
14811,117835.07144649726
9297,253381.2557606338
7749,443596.7837754867
16555,140114.10346397792
14576,183768.9097776682
12766,169423.7223787412
4679,120615.77429869308
10033,190514.867655429
11231,267003.21926169633
15112,148395.62992501128
10617,182077.93186262232
2175,165327.3144375309
16502,399593.86821315525
10106,187493.73466563996
12561,156945.54296493935
15907,317813.5289000255
8069,119737.53178052575
8316,126505.9353485055
12343,235611.2869742474
12092,138696.53607453132
1527,174950.20644515177
10010,248295.33650140255
655,108324.2622404013
10549,136680.5596294252
3248,117726.29697972919
13499,311194.8651042687
14959,209898.2453571295
6070,169443.2215043306
11360,258548.13418096793
12102,203715.47876657572
11870,290651.6321164784
3713,134138.61015600926
3230,146912.399895171
7742,225311.36410462653
15092,333249.51682522846
8728,309347.46749866527
3386,150227.09490740474
9409,149732.97949551028
16545,252550.48410901203
3127,161090.55610927354
11344,150447.53903308368
2112,218918.97510687466
7310,236362.52009889
6313,224161.6614408785
3681,426458.44716239424
5114,281843.85611775087
270,150305.71716611768
14350,182647.5198768707
12223,345641.78652425297
1066,179312.11009928008
16116,407094.1560975538
11410,590867.9609800141
4088,162528.21504234496
5956,165334.12950810557
14669,142625.41857197092
13871,123809.98684149717
4126,225138.90670231218
12114,192229.37291605052
16607,169759.12815746645
4266,228726.77842140238
13518,194069.7173479614
11856,301224.7316814246
3885,248076.63008522088
8891,165340.52716512998
4964,169320.26974187736
7696,193260.70619303692
6894,116194.10259626676
9766,221188.25827958595
4800,159108.42048208253
2840,184016.10785803545
4743,164781.22600371705
13562,546389.3421278622
8301,206749.43447127187
5405,183554.36621148555
1535,169982.92924999198
9073,127328.14052589782
1698,343448.00675390835
12262,244232.73561574722
6794,191237.43392279965
12701,206220.07534314232
8432,175900.72349424032
13540,136329.4374450335
8629,145100.32283316497
1440,175862.46878700526
8596,209400.51858964804
9575,280030.3858756423
14976,100410.44066013115
3149,230786.12065499058
5157,167854.53184321264
10748,177640.4313299832
9719,335093.8957689379
6376,183334.07286375848
9733,170140.56790174716
4749,212155.7823493994
4994,400877.9531205827
538,207909.73138887424
5512,154387.8080253622
9778,138384.90406128677
9761,136662.6837035981
3174,375433.6126201882
13429,190555.1550065735
10467,73317.68819200496
14129,171993.2986139812
13608,202459.45352919275
11106,155927.01217629417
12048,170395.49620574192
1054,358483.8686746206
3582,104762.6929297962
1566,143267.66981619727
11529,149968.35208525078
11859,153868.60508246973
10582,147594.38203683204
14907,359519.5042394405
14039,153181.57295049707
10489,181792.176058293
3331,323032.05964623217
10153,241719.07991394168
5271,144133.22145429612
11871,366563.5835845827
776,145710.7166447654
3994,121973.74389606796
9433,73520.83367911243
14275,137892.5693884527
8030,255162.55152075738
8169,287386.3710936565
8053,186567.78409100987
4822,218196.8521843222
13197,178302.71983369763
13634,288967.04826638906
8951,175844.5917186811
12176,236188.93039179078
15471,141470.3230187857
14962,135621.2124543877
12512,120379.6284605062
8697,477787.91971367627
7095,194610.93610488306
13639,203338.191966603
16660,181072.3023502284
5848,142934.4293728163
5386,170115.97893483474
10880,291910.7986222629
3954,186557.01943022423
13426,253560.06115660197
5966,227983.84464649498
16315,295831.4646142631
7455,224836.86970547127
11071,230797.4081541896
14740,220269.46457618233
16087,236681.86875825643
8931,243975.29922296864
15289,164533.987272207
16089,263598.42924072436
12128,184151.0602378159
4724,216399.88194933804
8585,205586.51574391898
7188,215769.04389320433
5423,149319.9837920496
10488,191390.97583319515
5980,214169.45171201744
8376,258392.40038792804
12397,142623.5389118128
16496,211556.52634011136
4891,233611.27989731735
9710,150310.9279552282
6339,173065.78934431513
244,186160.4542269492
5002,240402.65077427472
5358,177873.30280228893
7636,164654.67088485262
9361,328307.8222416002
3601,120621.36824409285
15755,151919.41527816444
172,184787.1899522163
3037,365236.6976831672
577,239959.60298529651
3607,212061.85735306834
2515,106493.86244796425
10413,155040.43486732568
10511,216403.59970205565
4637,437625.3086610637
12736,286193.3858835878
9534,235211.6615346943
11641,173803.90512707894
10419,234323.68017899242
15313,133392.77494311135
14915,199987.54375931094
12409,333021.384465659
9405,123804.65580987674
14066,199170.1525641529
14108,196571.4754983337
11931,239958.74473187575
11464,319716.3124300736
926,148283.97973719926
11190,217923.95357302594
10260,182715.84911491987
12712,185273.15779700546
1234,206620.0009585556
11608,105609.30083913618
3776,255736.96898806808
4881,206155.74637397524
10266,176237.6311626285
3262,239498.6571045587
3576,332088.67807364184
16604,508842.96996721916
8041,124450.55748999742
10691,236502.35146264784
8357,181991.25653077508
11661,147447.12272759783
4453,231226.92431779212
15936,215751.387760232
8463,259979.29191519058
15770,227555.4107170033
466,161896.14498409448
14965,89082.70460463021
11227,188597.6018868357
9894,262961.68056569254
11746,197281.2076644389
4118,146516.44357844052
756,297938.020196899
15589,162731.31377322224
109,388837.9828858658
5778,217794.98697562524
1731,78561.67250468727
3450,138913.5270210374
2961,184076.27450847952
222,180955.29492149974
11454,319916.0270936484
7339,183592.8133975535
12096,100305.95708745226
14074,194352.67213296954
4058,271795.9311997326
6603,240827.25273801116
3289,120488.04036173972
16681,257384.8500954656
8200,342410.78902332165
3343,207452.2868270142
7802,176743.422407171
2082,411069.3947416806
217,260395.94515495922
1720,187402.5179615966
7224,246679.78701135988
6176,151546.47579096444
12571,256278.9878308034
16666,330185.4437625278
8908,200778.5943466545
6914,170302.95659115814
5428,178822.10880858306
381,191237.43392279965
3991,194380.163846082
16365,235128.80385417864
1046,183808.5075951237
391,148222.52689825135
9212,320398.1214419962
3022,183103.57483769752
9961,109229.3774786187
6764,253063.86483452606
7720,178447.27904792808
4809,209259.44530289606
8877,309097.92765634996
7817,201953.33984371653
10614,113773.10665368076
5553,257914.35443039233
16488,138481.9830435463
11002,170543.0562116358
13592,304884.7499158388
15050,228835.33516233793
13553,269778.926992961
9041,197069.76518448512
5461,364623.9858017115
16274,321658.46167199383
2138,112926.77803120913
6245,156599.0770891683
8245,183230.9613106747
6491,214998.22477891576
13218,187883.73739392337
13101,107150.14105012109
10462,142369.00762250787
4079,178381.65221614917
1506,491399.75064864935
14107,126505.9353485055
12215,283351.042671048
11576,293039.0481620102
10567,224295.25249023427
12713,212958.11768016734
1468,496020.625416784
2549,246402.02958932673
4172,228997.0193554506
12380,240795.69139410346
3513,107047.93967640257
8165,296315.18209444964
1127,207453.97608874494
14601,414940.2841367102
15526,325581.6179863354
986,305396.5364941901
14968,216148.12084364137
9348,189705.05415012848
6317,270532.17522749864
7497,93094.61988278794
5079,290389.28731472563
528,186960.38490166384
10964,150034.55332858462
5812,317966.34535762016
11022,195621.44613746525
16251,139005.79970248943
5863,112136.41822552457
8664,206417.30337095758
5396,152536.88711063366
6917,226549.30622569562
12776,128026.06559315024
473,256246.54131134946
13333,215949.53861035954
13023,178012.6138578405
7357,209293.6542053707
10955,511904.652825757
11914,306095.2491694337
12535,170007.22577943315
11205,156834.13364654043
13209,183981.9685248358
16119,311365.05204809475
2174,251622.50998640546
4834,189770.94233319507
10151,183935.82692116936
5584,200396.5742266346
6672,217937.49401680136
12858,276218.61663809896
5106,174248.74548090238
8884,186619.2160425546
13766,173026.57622892587
12556,125944.48010718601
12910,208548.85976711003
6258,126752.19395521136
7100,246853.52292052293
1793,169007.10255293493
3335,190204.65009766177
12835,189205.35259634245
10591,169289.9642987163
15707,257095.08772611784
16389,165212.30534007953
7440,376960.0616144639
6293,183897.4293262353
3937,199650.01910209184
16527,178851.05407888745
5102,253658.70452045338
10734,294935.7024046682
7986,150743.70104148914
6495,126690.19692874701
9571,236952.2205142853
5131,178911.23732540148
10761,258968.10297030857
143,443552.513290201
13829,165158.96773833028
13662,241288.6456361365
1771,153785.8767833335
5448,194053.02813985516
8594,159347.64716696145
12038,188722.5711403851
16471,151399.8519376826
16764,144580.25674361823
1282,171948.4387496825
15101,249546.99857896916
9473,133560.2310280823
2324,457775.7115744408
14448,256138.20046781198
6000,81498.65430726406
2077,138205.1601474183
12960,238337.65358807333
15837,211362.76031426835
8805,278562.6301479465
9987,230728.33519202322
1580,309263.0929166524
11089,128700.06178948752
10926,220525.85342340748
12773,405422.7052588549
6490,267577.41022365773
10858,126965.6988804383
2831,121560.20732465434
16326,142557.45314278826
371,187651.8852181833
8852,192574.96941808835
6713,290386.622408923
4230,169716.93980228357
3639,215745.87272880925
3642,188832.25913301582
5149,197915.29133597924
2861,209153.66292388068
13300,103661.87456461515
2807,319610.27570586244
5919,113424.16835095601
12716,539033.1314630697
4271,248043.7518067935
16055,251017.33193619127
3747,265770.7700629805
5857,258849.0286496359
6884,314959.3694470409
16027,269873.7791515992
3512,255298.07336258798
5181,169252.11677055096
16732,263991.26182983647
1908,177853.45281379105
12082,167366.00079469598
7286,139687.5354653738
8216,128970.9684334652
6929,328091.3378426
3950,364466.21526964015
12479,188778.54109979904
877,130580.21302505529
1366,189583.79234358657
384,137420.98886151655
5767,202774.01541481196
6910,157742.49404022496
187,191147.9566336416
10164,279376.15030750056
8603,237864.60316569827
15834,216604.4496013908
3078,130387.11831941876
3479,240980.7932539849
6671,215126.1411354215
6078,165012.79107620975
16271,136630.31370662636
16191,145424.72213789573
11544,168926.65548236103
7781,164375.6201723006
14918,262076.50305151526
6238,169251.28945399192
12989,227350.1571659649
11907,230172.3448466304
9696,158508.0319617744
14084,345144.93491890014
3895,158446.4248661765
4367,197973.36408321586
8453,68616.18795410346
7638,349185.46059082745
8373,249977.25607411042
4674,181575.5214295434
15787,139008.2834235241
5903,248322.6808383467
13679,207275.95602100377
9018,282950.19948238274
15823,252540.36925274722
13289,145472.92860750144
9896,229351.46051905636
14436,181226.4685519829
5547,219541.704853473
4048,341054.17236228974
16579,200111.9271819896
8550,184869.4695293814
9385,292174.87350387697
5242,159976.86165113305
31,175002.2145538443
6144,256594.5688495322
3990,191698.74843218364
2523,92004.84243327333
12608,250750.89569982438
7234,182696.42406692498
15264,217508.85319253505
9623,189845.54166656692
3161,324754.01387965516
7425,108120.52895039001
13021,267665.54625355004
4044,150042.84574075547
15411,259771.1984737719
979,265441.3104459392
5514,247821.7153371402
4817,163388.0822910876
2115,183638.5464157016
10571,268874.00706706016
8992,226662.26154349456
15546,181552.83261546868
11359,133437.36712192846
11972,182917.30543811255
12838,162376.69637499703
5948,129980.69632671954
422,293199.4135811228
4855,159575.0339467217
16197,114449.41931921597
8926,412981.6208726166
5703,177834.82617599695
8848,191038.10115718018
7039,311653.4171435589
3806,154465.24056290963
15154,216739.79386347067
13132,176137.79444097265
7438,206784.51717188233
4398,237268.6353047179
2440,198983.6187370602
3751,165607.7866539197
1476,183293.92561325428
2264,292013.2098254724
16444,162006.09264217145
10704,158703.82002324457
4033,142676.36902262835
4508,125150.66906541956
16290,230857.9749554
10387,206908.6348647718
5457,146722.53577473192
4910,266277.3038975811
7451,198253.95881134857
10732,179602.06584951974
8015,121639.35698256746
6148,188781.20481629766
5892,238991.6745121862
7825,228332.1179699916
6851,209739.80792052211
6633,225648.48451650265
2139,267058.1006324132
10213,280419.06113464636
2830,237233.689092115
13907,142700.39789482593
15897,311033.2986685406
8311,189951.50426526356
14230,193231.84087607128
3878,223403.8174131389
13732,188139.47824752107
12110,169535.0264666209
10675,297375.12558172934
12946,130964.75412989232
16754,215199.46114400253
4394,266943.9865402469
16728,171389.50728196144
14378,326532.5458252788
9949,162514.9782111364
994,199136.0315821009
13258,151498.96791730524
5883,311237.9187691284
6933,310951.49027338624
13193,199184.01033886347
13286,170106.36192279335
13407,352617.18681434536
7512,124246.29768616658
7221,187267.49909865775
14428,152606.1567142283
1740,188378.62722980545
3,121406.93087436787
12952,209577.3971403021
11537,136301.3106033354
2558,139309.59801700967
14081,268733.24446803913
3517,220125.2176419059
7149,234369.34800538243
15777,113651.98847333495
8995,238918.93177496304
826,296908.3013954101
509,273489.9801733319
14875,271859.72200686997
6591,170002.05786987656
11283,107394.99922143744
9897,252033.26580538935
14902,190981.6027312931
14291,181439.44303165752
3162,223923.93793985568
4206,188621.7852603457
11580,190642.08391064583
2007,207479.95001920997
14939,282855.8186281676
13572,182112.39622463935
